,Oppositionteam,Team,city,conceded,date,dots,economyRate,foursConceded,fullName,maidens,media,name,noballs,overs,sixesConceded,wickets,wides
0,Australia,Australia,Dhaka,26,2014-03-23,13,6.50,5,Zulfiqar Babar,0,,Zulfiqar Babar,0,4,0,2,0
1,Australia,Australia,Dhaka,18,2014-03-23,4,9.00,0,Mohammad Hafeez,0,,Mohammad Hafeez,0,2,2,0,0
2,Australia,Australia,Dhaka,29,2014-03-23,7,7.25,3,Umar Gul,0,,Umar Gul,0,4,0,2,0
3,Australia,Australia,Dhaka,33,2014-03-23,10,8.25,3,Saeed Ajmal,0,,Saeed Ajmal,0,4,2,1,0
4,Australia,Australia,Dhaka,30,2014-03-23,11,7.50,2,Shahid Afridi,0,,Shahid Afridi,0,4,2,2,0
5,Australia,Australia,Dhaka,36,2014-03-23,2,18.00,3,Bilawal Bhatti,0,,Bilawal Bhatti,1,2,2,2,0
0,India,India,Dhaka,3,2014-03-23,16,1.00,0,Bhuvneshwar Kumar,0,,B Kumar,0,3,0,0,1
1,India,India,Dhaka,27,2014-03-23,11,9.00,3,Mohammed Shami,0,,Mohammed Shami,0,3,1,0,5
2,India,India,Dhaka,24,2014-03-23,10,6.00,3,Ravichandran Ashwin,0,,R Ashwin,0,4,0,1,1
3,India,India,Dhaka,18,2014-03-23,13,4.50,0,Amit Mishra,0,,A Mishra,0,4,1,2,1
4,India,India,Dhaka,8,2014-03-23,6,4.00,0,Suresh Raina,0,,SK Raina,0,2,0,0,2
5,India,India,Dhaka,48,2014-03-23,10,12.00,3,Ravindra Jadeja,0,,RA Jadeja,1,4,4,3,2
0,India,India,Dhaka,28,2014-03-23,10,7.00,3,Samuel Badree,0,,S Badree,0,4,1,1,0
1,India,India,Dhaka,27,2014-03-23,7,6.75,3,Krishmar Santokie,0,,K Santokie,0,4,0,0,0
2,India,India,Dhaka,20,2014-03-23,12,5.00,0,Sunil Narine,0,,SP Narine,1,4,1,0,1
3,India,India,Dhaka,12,2014-03-23,0,12.00,2,Dwayne Bravo,0,,DJ Bravo,0,1,0,0,0
4,India,India,Dhaka,9,2014-03-23,1,9.00,1,Daren Sammy,0,,DJG Sammy,0,1,0,0,0
5,India,India,Dhaka,22,2014-03-23,9,6.00,0,Marlon Samuels,0,,MN Samuels,0,3.4,1,1,0
6,India,India,Dhaka,12,2014-03-23,7,6.00,2,Andre Russell,0,,AD Russell,0,2,0,1,1
0,Sri,Sri,Chattogram,0,2014-03-24,12,0.00,0,Nuwan Kulasekara,2,,KMDN Kulasekara,0,2,0,1,0
1,Sri,Sri,Chattogram,16,2014-03-24,15,4.00,2,Angelo Mathews,0,,AD Mathews,0,4,0,3,0
2,Sri,Sri,Chattogram,5,2014-03-24,8,2.50,0,Lasith Malinga,0,,SL Malinga,0,2,0,2,0
3,Sri,Sri,Chattogram,12,2014-03-24,8,4.80,1,Ajantha Mendis,0,,BAW Mendis,0,2.3,0,3,0
0,Sri,Sri,Chattogram,22,2014-03-24,12,7.33,4,Timm van der Gugten,0,,T van der Gugten,1,3,0,0,1
1,Sri,Sri,Chattogram,18,2014-03-24,4,9.00,1,Ahsan Malik,0,,Ahsan Malik,0,2,1,1,1
0,New,New,Chattogram,29,2014-03-24,8,7.25,2,Kyle Mills,0,,KD Mills,0,4,1,1,0
1,New,New,Chattogram,30,2014-03-24,12,7.50,2,Mitchell McClenaghan,0,,MJ McClenaghan,0,4,1,0,1
2,New,New,Chattogram,46,2014-03-24,6,11.50,8,Tim Southee,0,,TG Southee,0,4,0,2,0
3,New,New,Chattogram,24,2014-03-24,5,6.00,1,Nathan McCullum,0,,NL McCullum,0,4,0,1,0
4,New,New,Chattogram,28,2014-03-24,5,9.33,1,Corey Anderson,0,,CJ Anderson,0,3,2,2,0
5,New,New,Chattogram,13,2014-03-24,0,13.00,2,Kane Williamson,0,,KS Williamson,0,1,0,0,0
0,New,New,Chattogram,30,2014-03-24,4,10.00,4,Jean-Paul Duminy,0,,JP Duminy,0,3,0,0,0
1,New,New,Chattogram,29,2014-03-24,9,7.25,4,Lonwabo Tsotsobe,0,,LL Tsotsobe,0,4,0,0,1
2,New,New,Chattogram,17,2014-03-24,16,4.25,2,Dale Steyn,0,,DW Steyn,0,4,0,4,0
3,New,New,Chattogram,50,2014-03-24,4,16.66,5,Morne Morkel,0,,M Morkel,0,3,4,0,1
4,New,New,Chattogram,13,2014-03-24,3,6.50,1,Albie Morkel,0,,JA Morkel,0,2,0,1,0
5,New,New,Chattogram,27,2014-03-24,6,6.75,0,Imran Tahir,0,,Imran Tahir,0,4,1,2,2
0,Bangladesh,Bangladesh,Dhaka,25,2014-03-25,12,6.25,2,Mashrafe Mortaza,0,,Mashrafe Mortaza,0,4,0,0,2
1,Bangladesh,Bangladesh,Dhaka,21,2014-03-25,12,5.25,1,Al-Amin Hossain,0,,Al-Amin Hossain,0,4,1,3,0
2,Bangladesh,Bangladesh,Dhaka,38,2014-03-25,10,9.50,6,Sohag Gazi,0,,Sohag Gazi,0,4,1,0,0
3,Bangladesh,Bangladesh,Dhaka,12,2014-03-25,2,12.00,1,Sabbir Rahman,0,,Sabbir Rahman,0,1,1,0,0
4,Bangladesh,Bangladesh,Dhaka,27,2014-03-25,6,9.00,3,Mahmudullah,0,,Mahmudullah,0,3,1,1,0
5,Bangladesh,Bangladesh,Dhaka,21,2014-03-25,7,7.00,1,Shakib Al Hasan,0,,Shakib Al Hasan,0,3,1,1,1
6,Bangladesh,Bangladesh,Dhaka,16,2014-03-25,2,16.00,3,Ziaur Rahman,0,,Ziaur Rahman,1,1,0,1,0
0,Bangladesh,Bangladesh,Dhaka,15,2014-03-25,15,3.75,2,Samuel Badree,0,,S Badree,0,4,0,4,0
1,Bangladesh,Bangladesh,Dhaka,17,2014-03-25,15,4.25,2,Krishmar Santokie,0,,K Santokie,0,4,0,3,2
2,Bangladesh,Bangladesh,Dhaka,9,2014-03-25,2,9.00,0,Marlon Samuels,0,,MN Samuels,0,1,1,0,0
3,Bangladesh,Bangladesh,Dhaka,6,2014-03-25,3,6.00,1,Daren Sammy,0,,DJG Sammy,0,1,0,0,0
4,Bangladesh,Bangladesh,Dhaka,17,2014-03-25,11,4.25,1,Sunil Narine,0,,SP Narine,0,4,0,1,0
5,Bangladesh,Bangladesh,Dhaka,23,2014-03-25,5,7.66,3,Dwayne Bravo,0,,DJ Bravo,0,3,0,0,1
6,Bangladesh,Bangladesh,Dhaka,10,2014-03-25,7,4.61,1,Andre Russell,0,,AD Russell,0,2.1,0,2,0
0,England,England,Chattogram,4,2014-03-27,3,4.00,0,Moeen Ali,0,,MM Ali,0,1,0,0,0
1,England,England,Chattogram,42,2014-03-27,12,10.50,6,Jade Dernbach,0,,JW Dernbach,1,4,1,2,1
2,England,England,Chattogram,48,2014-03-27,8,12.00,3,Tim Bresnan,0,,TT Bresnan,0,4,4,0,0
3,England,England,Chattogram,28,2014-03-27,9,7.00,3,Chris Jordan,0,,CJ Jordan,0,4,0,2,1
4,England,England,Chattogram,36,2014-03-27,5,9.00,3,James Tredwell,0,,JC Tredwell,0,4,1,0,0
5,England,England,Chattogram,29,2014-03-27,7,9.66,2,Stuart Broad,0,,SCJ Broad,1,3,1,0,2
0,England,England,Chattogram,32,2014-03-27,12,8.00,2,Nuwan Kulasekara,1,,KMDN Kulasekara,0,4,2,4,2
1,England,England,Chattogram,31,2014-03-27,5,13.28,4,Angelo Mathews,0,,AD Mathews,0,2.2,2,0,0
2,England,England,Chattogram,31,2014-03-27,11,7.75,5,Lasith Malinga,0,,SL Malinga,1,4,0,0,1
3,England,England,Chattogram,30,2014-03-27,6,7.50,3,Sachithra Senanayake,0,,SMSM Senanayake,0,4,0,0,0
4,England,England,Chattogram,52,2014-03-27,4,13.00,3,Ajantha Mendis,0,,BAW Mendis,0,4,4,0,0
5,England,England,Chattogram,14,2014-03-27,1,14.00,3,Thisara Perera,0,,NLTC Perera,0,1,0,0,0
0,Netherlands,Netherlands,Chattogram,26,2014-03-27,5,13.00,4,Michael Swart,0,,MR Swart,0,2,1,1,1
1,Netherlands,Netherlands,Chattogram,28,2014-03-27,11,7.00,3,Timm van der Gugten,0,,T van der Gugten,0,4,0,1,1
2,Netherlands,Netherlands,Chattogram,19,2014-03-27,12,4.75,2,Ahsan Malik,0,,Ahsan Malik,0,4,0,5,0
3,Netherlands,Netherlands,Chattogram,14,2014-03-27,6,7.00,2,Logan van Beek,0,,LV van Beek,0,2,0,1,2
4,Netherlands,Netherlands,Chattogram,26,2014-03-27,5,6.50,1,Mudassar Bukhari,0,,Mudassar Bukhari,0,4,0,0,0
5,Netherlands,Netherlands,Chattogram,9,2014-03-27,1,9.00,1,Pieter Seelaar,0,,PM Seelaar,0,1,0,0,0
6,Netherlands,Netherlands,Chattogram,22,2014-03-27,3,7.33,0,Tom Cooper,0,,TLW Cooper,0,3,1,1,0
0,Netherlands,Netherlands,Chattogram,19,2014-03-27,4,9.50,3,Albie Morkel,0,,JA Morkel,0,2,0,0,1
1,Netherlands,Netherlands,Chattogram,16,2014-03-27,12,4.36,2,Beuran Hendricks,0,,BE Hendricks,0,3.4,0,1,0
2,Netherlands,Netherlands,Chattogram,46,2014-03-27,7,11.50,6,Lonwabo Tsotsobe,0,,LL Tsotsobe,0,4,2,1,0
3,Netherlands,Netherlands,Chattogram,19,2014-03-27,14,4.75,2,Dale Steyn,0,,DW Steyn,0,4,0,2,1
4,Netherlands,Netherlands,Chattogram,21,2014-03-27,10,5.25,0,Imran Tahir,0,,Imran Tahir,0,4,1,4,0
5,Netherlands,Netherlands,Chattogram,12,2014-03-27,3,12.00,1,Jean-Paul Duminy,0,,JP Duminy,0,1,1,1,1
0,West,West,Dhaka,30,2014-03-28,10,7.50,2,Krishmar Santokie,0,,K Santokie,0,4,1,1,1
1,West,West,Dhaka,37,2014-03-28,12,9.25,3,Samuel Badree,0,,S Badree,0,4,3,2,1
2,West,West,Dhaka,20,2014-03-28,4,10.00,2,Marlon Samuels,0,,MN Samuels,0,2,1,2,1
3,West,West,Dhaka,19,2014-03-28,11,4.75,1,Sunil Narine,1,,SP Narine,0,4,0,2,0
4,West,West,Dhaka,16,2014-03-28,1,16.00,2,Daren Sammy,0,,DJG Sammy,0,1,1,0,0
5,West,West,Dhaka,39,2014-03-28,7,9.75,4,Dwayne Bravo,0,,DJ Bravo,1,4,1,1,3
6,West,West,Dhaka,15,2014-03-28,0,15.00,1,Andre Russell,0,,AD Russell,1,1,0,0,0
0,West,West,Dhaka,11,2014-03-28,8,5.50,0,Shane Watson,1,,SR Watson,0,2,1,0,0
1,West,West,Dhaka,50,2014-03-28,9,12.50,7,Mitchell Starc,0,,MA Starc,0,4,2,2,0
2,West,West,Dhaka,34,2014-03-28,11,8.50,5,Doug Bollinger,0,,DE Bollinger,0,4,1,1,0
3,West,West,Dhaka,28,2014-03-28,7,9.33,5,Glenn Maxwell,0,,GJ Maxwell,0,3,0,0,0
4,West,West,Dhaka,27,2014-03-28,8,7.36,0,James Faulkner,0,,JP Faulkner,0,3.4,2,0,2
5,West,West,Dhaka,21,2014-03-28,7,7.00,1,James Muirhead,0,,JM Muirhead,0,3,1,1,0
0,India,India,Dhaka,21,2014-03-28,9,7.00,4,Bhuvneshwar Kumar,0,,B Kumar,0,3,0,1,0
1,India,India,Dhaka,15,2014-03-28,15,3.75,2,Ravichandran Ashwin,0,,R Ashwin,0,4,0,2,0
2,India,India,Dhaka,29,2014-03-28,10,9.66,4,Mohammed Shami,0,,Mohammed Shami,0,3,1,1,2
3,India,India,Dhaka,30,2014-03-28,11,7.50,4,Ravindra Jadeja,0,,RA Jadeja,0,4,1,0,0
4,India,India,Dhaka,11,2014-03-28,4,5.50,1,Suresh Raina,0,,SK Raina,0,2,0,0,0
5,India,India,Dhaka,26,2014-03-28,12,6.50,1,Amit Mishra,0,,A Mishra,0,4,2,3,0
0,India,India,Dhaka,23,2014-03-28,8,5.75,1,Mashrafe Mortaza,0,,Mashrafe Mortaza,0,4,0,1,1
1,India,India,Dhaka,21,2014-03-28,4,7.00,2,Sohag Gazi,0,,Sohag Gazi,0,3,0,0,0
2,India,India,Dhaka,38,2014-03-28,8,9.50,2,Al-Amin Hossain,0,,Al-Amin Hossain,1,4,3,1,0
3,India,India,Dhaka,26,2014-03-28,8,6.50,2,Shakib Al Hasan,0,,Shakib Al Hasan,0,4,0,0,2
4,India,India,Dhaka,26,2014-03-28,1,10.40,2,Ziaur Rahman,0,,Ziaur Rahman,0,2.3,1,0,0
5,India,India,Dhaka,7,2014-03-28,1,7.00,0,Mahmudullah,0,,Mahmudullah,0,1,0,0,1
0,England,England,Chattogram,17,2014-03-29,7,8.50,2,Moeen Ali,0,,MM Ali,0,2,1,0,1
1,England,England,Chattogram,44,2014-03-29,6,14.66,4,Jade Dernbach,0,,JW Dernbach,1,3,3,0,3
2,England,England,Chattogram,28,2014-03-29,5,9.33,3,Tim Bresnan,0,,TT Bresnan,0,3,1,1,0
3,England,England,Chattogram,30,2014-03-29,7,10.00,3,Chris Jordan,0,,CJ Jordan,0,3,1,1,3
4,England,England,Chattogram,25,2014-03-29,4,8.33,3,James Tredwell,0,,JC Tredwell,0,3,0,1,0
5,England,England,Chattogram,33,2014-03-29,7,8.25,4,Stuart Broad,0,,SCJ Broad,0,4,0,1,0
6,England,England,Chattogram,13,2014-03-29,2,6.50,0,Ravi Bopara,0,,RS Bopara,0,2,0,0,1
0,England,England,Chattogram,18,2014-03-29,4,9.00,3,Jean-Paul Duminy,0,,JP Duminy,0,2,0,0,1
1,England,England,Chattogram,19,2014-03-29,3,9.50,2,Albie Morkel,0,,JA Morkel,1,2,0,0,1
2,England,England,Chattogram,50,2014-03-29,11,12.50,5,Beuran Hendricks,0,,BE Hendricks,0,4,4,1,2
3,England,England,Chattogram,44,2014-03-29,4,11.00,2,Dale Steyn,0,,DW Steyn,0,4,3,1,2
4,England,England,Chattogram,31,2014-03-29,8,7.75,4,Wayne Parnell,0,,WD Parnell,0,4,0,3,3
5,England,England,Chattogram,27,2014-03-29,6,6.75,1,Imran Tahir,0,,Imran Tahir,0,4,0,2,0
0,New,New,Chattogram,20,2014-03-29,9,6.66,2,Kyle Mills,0,,KD Mills,0,3,1,1,0
1,New,New,Chattogram,25,2014-03-29,11,6.25,3,Trent Boult,0,,TA Boult,1,4,0,1,0
2,New,New,Chattogram,19,2014-03-29,6,9.50,2,Corey Anderson,0,,CJ Anderson,0,2,1,0,1
3,New,New,Chattogram,20,2014-03-29,10,5.00,2,Nathan McCullum,0,,NL McCullum,0,4,0,1,0
4,New,New,Chattogram,29,2014-03-29,11,7.25,3,Mitchell McClenaghan,0,,MJ McClenaghan,0,4,1,1,1
5,New,New,Chattogram,17,2014-03-29,1,17.00,2,Kane Williamson,0,,KS Williamson,0,1,1,0,0
6,New,New,Chattogram,9,2014-03-29,6,4.50,1,James Neesham,0,,JDS Neesham,0,2,0,0,0
0,New,New,Chattogram,6,2014-03-29,4,6.00,1,Michael Swart,0,,MR Swart,0,1,0,0,1
1,New,New,Chattogram,30,2014-03-29,12,7.50,2,Timm van der Gugten,0,,T van der Gugten,0,4,2,3,0
2,New,New,Chattogram,31,2014-03-29,11,7.75,3,Mudassar Bukhari,0,,Mudassar Bukhari,0,4,1,0,1
3,New,New,Chattogram,43,2014-03-29,4,10.75,3,Ahsan Malik,0,,Ahsan Malik,0,4,2,0,0
4,New,New,Chattogram,10,2014-03-29,2,5.00,0,Peter Borren,0,,PW Borren,0,2,0,0,0
5,New,New,Chattogram,16,2014-03-29,4,8.00,2,Pieter Seelaar,0,,PM Seelaar,0,2,0,0,0
6,New,New,Chattogram,14,2014-03-29,2,7.00,1,Logan van Beek,0,,LV van Beek,0,2,0,1,0
0,Australia,Australia,Dhaka,13,2014-03-30,6,6.50,2,Brad Hodge,0,,BJ Hodge,0,2,0,1,1
1,Australia,Australia,Dhaka,20,2014-03-30,10,5.00,0,Glenn Maxwell,0,,GJ Maxwell,0,4,1,1,1
2,Australia,Australia,Dhaka,36,2014-03-30,12,9.00,3,Mitchell Starc,0,,MA Starc,0,4,2,1,3
3,Australia,Australia,Dhaka,36,2014-03-30,11,9.00,3,Shane Watson,0,,SR Watson,1,4,1,1,3
4,Australia,Australia,Dhaka,24,2014-03-30,12,6.00,3,Doug Bollinger,0,,DE Bollinger,0,4,0,1,0
5,Australia,Australia,Dhaka,24,2014-03-30,1,12.00,0,James Muirhead,0,,JM Muirhead,0,2,2,1,0
0,Australia,Australia,Dhaka,7,2014-03-30,14,2.33,1,Bhuvneshwar Kumar,0,,B Kumar,0,3,0,1,0
1,Australia,Australia,Dhaka,11,2014-03-30,6,5.50,1,Mohit Sharma,0,,MM Sharma,0,2,0,1,0
2,Australia,Australia,Dhaka,11,2014-03-30,15,3.30,0,Ravichandran Ashwin,0,,R Ashwin,0,3.2,1,4,1
3,Australia,Australia,Dhaka,16,2014-03-30,0,16.00,0,Suresh Raina,0,,SK Raina,0,1,2,0,0
4,Australia,Australia,Dhaka,25,2014-03-30,12,6.25,1,Ravindra Jadeja,0,,RA Jadeja,0,4,2,1,0
5,Australia,Australia,Dhaka,13,2014-03-30,6,4.33,0,Amit Mishra,0,,A Mishra,0,3,0,2,0
0,Bangladesh,Bangladesh,Dhaka,63,2014-03-30,8,15.75,7,Mashrafe Mortaza,0,,Mashrafe Mortaza,1,4,4,0,1
1,Bangladesh,Bangladesh,Dhaka,37,2014-03-30,7,9.25,3,Al-Amin Hossain,0,,Al-Amin Hossain,0,4,1,1,0
2,Bangladesh,Bangladesh,Dhaka,21,2014-03-30,8,5.25,1,Shakib Al Hasan,0,,Shakib Al Hasan,0,4,0,1,1
3,Bangladesh,Bangladesh,Dhaka,20,2014-03-30,10,5.00,0,Abdur Razzak,0,,Abdur Razzak,0,4,0,2,2
4,Bangladesh,Bangladesh,Dhaka,24,2014-03-30,3,8.00,2,Mahmudullah,0,,Mahmudullah,0,3,0,1,0
5,Bangladesh,Bangladesh,Dhaka,22,2014-03-30,0,22.00,2,Ziaur Rahman,0,,Ziaur Rahman,0,1,2,0,0
0,Bangladesh,Bangladesh,Dhaka,16,2014-03-30,8,5.33,2,Mohammad Hafeez,0,,Mohammad Hafeez,0,3,0,0,0
1,Bangladesh,Bangladesh,Dhaka,26,2014-03-30,5,8.66,3,Sohail Tanvir,0,,Sohail Tanvir,0,3,0,0,0
2,Bangladesh,Bangladesh,Dhaka,30,2014-03-30,12,7.50,5,Umar Gul,0,,Umar Gul,0,4,0,3,1
3,Bangladesh,Bangladesh,Dhaka,20,2014-03-30,9,6.66,2,Saeed Ajmal,0,,Saeed Ajmal,0,3,1,2,0
4,Bangladesh,Bangladesh,Dhaka,24,2014-03-30,7,8.00,0,Zulfiqar Babar,0,,Zulfiqar Babar,0,3,2,1,1
5,Bangladesh,Bangladesh,Dhaka,21,2014-03-30,9,5.25,0,Shahid Afridi,0,,Shahid Afridi,0,4,1,1,0
0,England,England,Chattogram,13,2014-03-31,2,13.00,3,Moeen Ali,0,,MM Ali,0,1,0,0,0
1,England,England,Chattogram,11,2014-03-31,6,5.50,1,Tim Bresnan,0,,TT Bresnan,0,2,0,0,1
2,England,England,Chattogram,13,2014-03-31,12,4.33,2,Chris Jordan,0,,CJ Jordan,0,3,0,1,1
3,England,England,Chattogram,24,2014-03-31,16,6.00,2,Stuart Broad,0,,SCJ Broad,0,4,1,3,2
4,England,England,Chattogram,23,2014-03-31,9,5.75,2,James Tredwell,0,,JC Tredwell,0,4,0,0,1
5,England,England,Chattogram,23,2014-03-31,2,11.50,1,Stephen Parry,0,,SD Parry,0,2,2,0,0
6,England,England,Chattogram,15,2014-03-31,11,3.75,0,Ravi Bopara,0,,RS Bopara,0,4,0,1,0
0,England,England,Chattogram,8,2014-03-31,3,8.00,1,Michael Swart,0,,MR Swart,0,1,0,0,0
1,England,England,Chattogram,11,2014-03-31,12,3.66,1,Timm van der Gugten,0,,T van der Gugten,0,3,0,1,1
2,England,England,Chattogram,12,2014-03-31,14,3.27,1,Mudassar Bukhari,0,,Mudassar Bukhari,0,3.4,0,3,0
3,England,England,Chattogram,14,2014-03-31,7,4.66,1,Ahsan Malik,0,,Ahsan Malik,0,3,0,0,0
4,England,England,Chattogram,18,2014-03-31,3,6.00,0,Peter Borren,0,,PW Borren,0,3,0,1,0
5,England,England,Chattogram,9,2014-03-31,5,4.50,0,Logan van Beek,0,,LV van Beek,0,2,0,3,0
6,England,England,Chattogram,14,2014-03-31,4,7.00,0,Pieter Seelaar,0,,PM Seelaar,0,2,0,0,2
0,New,New,Chattogram,30,2014-03-31,11,7.50,4,Kyle Mills,0,,KD Mills,0,4,1,1,0
1,New,New,Chattogram,20,2014-03-31,15,5.00,3,Trent Boult,0,,TA Boult,1,4,0,3,1
2,New,New,Chattogram,13,2014-03-31,10,4.33,1,Corey Anderson,0,,CJ Anderson,0,3,0,0,1
3,New,New,Chattogram,24,2014-03-31,9,6.00,2,Mitchell McClenaghan,0,,MJ McClenaghan,0,4,0,2,1
4,New,New,Chattogram,22,2014-03-31,5,9.42,2,James Neesham,0,,JDS Neesham,0,2.2,1,3,0
5,New,New,Chattogram,8,2014-03-31,7,4.00,1,Nathan McCullum,0,,NL McCullum,0,2,0,1,0
0,New,New,Chattogram,15,2014-03-31,12,5.00,2,Nuwan Kulasekara,0,,KMDN Kulasekara,0,3,0,0,2
1,New,New,Chattogram,26,2014-03-31,12,6.50,4,Angelo Mathews,0,,AD Mathews,0,4,0,0,0
2,New,New,Chattogram,3,2014-03-31,18,0.85,0,Rangana Herath,2,,HMRKB Herath,0,3.3,0,5,0
3,New,New,Chattogram,13,2014-03-31,2,6.50,1,Lasith Malinga,0,,SL Malinga,0,2,0,0,0
4,New,New,Chattogram,3,2014-03-31,15,1.00,0,Sachithra Senanayake,0,,SMSM Senanayake,0,3,0,2,0
0,Australia,Australia,Dhaka,25,2014-04-01,11,6.25,2,Mitchell Starc,0,,MA Starc,0,4,0,1,2
1,Australia,Australia,Dhaka,17,2014-04-01,10,5.66,2,Nathan Coulter-Nile,0,,NM Coulter-Nile,0,3,0,2,2
2,Australia,Australia,Dhaka,31,2014-04-01,8,7.75,3,Doug Bollinger,0,,DE Bollinger,0,4,1,1,0
3,Australia,Australia,Dhaka,25,2014-04-01,11,6.25,1,Shane Watson,0,,SR Watson,1,4,1,1,3
4,Australia,Australia,Dhaka,32,2014-04-01,4,10.66,2,Glenn Maxwell,0,,GJ Maxwell,1,3,2,0,0
5,Australia,Australia,Dhaka,17,2014-04-01,2,8.50,2,Daniel Christian,0,,DT Christian,0,2,0,0,0
0,Australia,Australia,Dhaka,35,2014-04-01,11,8.75,4,Sohag Gazi,0,,Sohag Gazi,0,4,2,0,0
1,Australia,Australia,Dhaka,30,2014-04-01,8,8.57,3,Al-Amin Hossain,0,,Al-Amin Hossain,0,3.3,1,2,1
2,Australia,Australia,Dhaka,36,2014-04-01,6,12.00,3,Shakib Al Hasan,0,,Shakib Al Hasan,0,3,3,0,0
3,Australia,Australia,Dhaka,24,2014-04-01,13,6.00,4,Taskin Ahmed,0,,Taskin Ahmed,0,4,0,1,1
4,Australia,Australia,Dhaka,16,2014-04-01,5,8.00,1,Abdur Razzak,0,,Abdur Razzak,0,2,1,0,0
5,Australia,Australia,Dhaka,14,2014-04-01,0,14.00,1,Mominul Haque,0,,Mominul Haque,0,1,1,0,0
0,Pakistan,Pakistan,Dhaka,15,2014-04-01,8,7.50,3,Mohammad Hafeez,0,,Mohammad Hafeez,0,2,0,1,0
1,Pakistan,Pakistan,Dhaka,27,2014-04-01,14,6.75,3,Sohail Tanvir,0,,Sohail Tanvir,0,4,1,1,1
2,Pakistan,Pakistan,Dhaka,27,2014-04-01,13,6.75,3,Zulfiqar Babar,0,,Zulfiqar Babar,0,4,1,1,2
3,Pakistan,Pakistan,Dhaka,23,2014-04-01,11,5.75,0,Shahid Afridi,0,,Shahid Afridi,0,4,1,1,0
4,Pakistan,Pakistan,Dhaka,29,2014-04-01,4,14.50,1,Umar Gul,0,,Umar Gul,0,2,3,0,1
5,Pakistan,Pakistan,Dhaka,41,2014-04-01,9,10.25,3,Saeed Ajmal,0,,Saeed Ajmal,0,4,3,0,1
0,Pakistan,Pakistan,Dhaka,9,2014-04-01,11,3.17,0,Krishmar Santokie,0,,K Santokie,0,2.5,0,2,2
1,Pakistan,Pakistan,Dhaka,10,2014-04-01,14,2.50,0,Samuel Badree,0,,S Badree,0,4,0,3,0
2,Pakistan,Pakistan,Dhaka,21,2014-04-01,8,7.00,0,Marlon Samuels,0,,MN Samuels,0,3,2,0,0
3,Pakistan,Pakistan,Dhaka,15,2014-04-01,7,5.00,1,Andre Russell,0,,AD Russell,0,3,0,2,0
4,Pakistan,Pakistan,Dhaka,16,2014-04-01,14,4.00,0,Sunil Narine,0,,SP Narine,0,4,1,3,0
5,Pakistan,Pakistan,Dhaka,11,2014-04-01,3,11.00,1,Dwayne Smith,0,,DR Smith,0,1,1,0,0
0,West,West,Dhaka,23,2014-04-03,14,5.75,1,Samuel Badree,0,,S Badree,0,4,2,1,0
1,West,West,Dhaka,46,2014-04-03,7,11.50,5,Krishmar Santokie,0,,K Santokie,0,4,2,2,0
2,West,West,Dhaka,20,2014-04-03,9,5.00,0,Sunil Narine,0,,SP Narine,0,4,0,0,0
3,West,West,Dhaka,23,2014-04-03,8,5.75,0,Marlon Samuels,0,,MN Samuels,0,4,1,0,0
4,West,West,Dhaka,37,2014-04-03,3,12.33,3,Andre Russell,0,,AD Russell,0,3,2,1,2
5,West,West,Dhaka,9,2014-04-03,1,9.00,1,Chris Gayle,0,,CH Gayle,0,1,0,0,0
0,West,West,Dhaka,22,2014-04-03,10,7.76,1,Nuwan Kulasekara,0,,KMDN Kulasekara,0,2.5,1,1,2
1,West,West,Dhaka,6,2014-04-03,7,3.00,0,Sachithra Senanayake,0,,SMSM Senanayake,0,2,0,0,0
2,West,West,Dhaka,5,2014-04-03,7,2.50,0,Lasith Malinga,0,,SL Malinga,0,2,0,2,0
3,West,West,Dhaka,27,2014-04-03,11,6.75,2,Rangana Herath,0,,HMRKB Herath,0,4,1,0,1
4,West,West,Dhaka,15,2014-04-03,5,7.50,2,Seekkuge Prasanna,0,,S Prasanna,0,2,0,1,0
5,West,West,Dhaka,4,2014-04-03,3,4.00,0,Angelo Mathews,0,,AD Mathews,0,1,0,0,0
0,India,India,Dhaka,33,2014-04-04,10,8.25,4,Bhuvneshwar Kumar,0,,B Kumar,0,4,1,1,1
1,India,India,Dhaka,34,2014-04-04,5,11.33,4,Mohit Sharma,0,,MM Sharma,0,3,1,0,0
2,India,India,Dhaka,22,2014-04-04,13,5.50,0,Ravichandran Ashwin,0,,R Ashwin,0,4,2,3,1
3,India,India,Dhaka,8,2014-04-04,4,4.00,0,Ravindra Jadeja,0,,RA Jadeja,0,2,0,0,0
4,India,India,Dhaka,35,2014-04-04,4,8.75,2,Suresh Raina,0,,SK Raina,0,4,1,0,1
5,India,India,Dhaka,36,2014-04-04,3,12.00,4,Amit Mishra,0,,A Mishra,1,3,1,0,0
0,India,India,Dhaka,29,2014-04-04,4,9.66,3,Jean-Paul Duminy,0,,JP Duminy,0,3,1,0,1
1,India,India,Dhaka,17,2014-04-04,3,8.50,2,Albie Morkel,0,,JA Morkel,0,2,0,0,0
2,India,India,Dhaka,36,2014-04-04,3,11.36,4,Dale Steyn,0,,DW Steyn,0,3.1,1,0,2
3,India,India,Dhaka,31,2014-04-04,10,7.75,4,Beuran Hendricks,0,,BE Hendricks,0,4,0,2,3
4,India,India,Dhaka,33,2014-04-04,5,11.00,2,Wayne Parnell,0,,WD Parnell,0,3,2,1,2
5,India,India,Dhaka,30,2014-04-04,4,7.50,1,Imran Tahir,0,,Imran Tahir,0,4,1,1,1
